"TID","fare_amount"
"AJX000156633",11.31377546
"AJX000156634",11.29287832
"AJX000156635",10.35755237
"AJX000156636",11.92019335
"AJX000156637",14.8017784
"AJX000156638",14.15059943
"AJX000156639",10.93448749
"AJX000156640",10.85107608
"AJX000156641",70.21350002
"AJX000156642",10.12903327
"AJX000156643",10.63522854
"AJX000156644",10.93190792
"AJX000156645",10.82209754
"AJX000156646",10.91315292
"AJX000156647",12.88673558
"AJX000156648",23.88861687
"AJX000156649",10.83983772
"AJX000156650",10.87961225
"AJX000156651",12.67380167
"AJX000156652",13.33297461
"AJX000156653",34.70450853
"AJX000156654",10.53699676
"AJX000156655",24.24833975
"AJX000156656",11.33295858
"AJX000156657",12.18934867
"AJX000156658",10.44816453
"AJX000156659",17.9788732
"AJX000156660",13.86583316
"AJX000156661",11.46400211
"AJX000156662",13.7695549
"AJX000156663",11.57986499
"AJX000156664",63.22932215
"AJX000156665",11.18723403
"AJX000156666",10.43307169
"AJX000156667",10.66343586
"AJX000156668",12.25850829
"AJX000156669",41.2427468
"AJX000156670",50.12210732
"AJX000156671",11.81459438
"AJX000156672",10.33713731
"AJX000156673",11.2933526
"AJX000156674",11.22420256
"AJX000156675",12.70054682
"AJX000156676",12.0468606
"AJX000156677",10.58673205
"AJX000156678",34.20220153
"AJX000156679",12.0146886
"AJX000156680",10.90870711
"AJX000156681",14.47055136
"AJX000156682",18.03655025
"AJX000156683",21.70273723
"AJX000156684",13.18464699
"AJX000156685",12.44958767
"AJX000156686",9.967279731
"AJX000156687",17.11313951
"AJX000156688",58.57741777
"AJX000156689",25.2203789
"AJX000156690",11.6925001
"AJX000156691",11.78431163
"AJX000156692",13.57925927
"AJX000156693",11.27413941
"AJX000156694",13.2895648
"AJX000156695",64.09501355
"AJX000156696",46.20908425
"AJX000156697",14.68081107
"AJX000156698",14.47055136
"AJX000156699",16.93463239
"AJX000156700",18.77209245
"AJX000156701",16.70174
"AJX000156702",12.4365532
"AJX000156703",22.95259365
"AJX000156704",11.96851954
"AJX000156705",10.14298923
"AJX000156706",11.45612819
"AJX000156707",14.29246337
"AJX000156708",17.73101171
"AJX000156709",11.99843062
"AJX000156710",21.21787523
"AJX000156711",12.26818775
"AJX000156712",11.30761807
"AJX000156713",10.97627035
"AJX000156714",14.47055136
"AJX000156715",13.01077177
"AJX000156716",11.82933135
"AJX000156717",12.58203807
"AJX000156718",11.70638586
"AJX000156719",11.54023505
"AJX000156720",10.76778232
"AJX000156721",11.71678091
"AJX000156722",11.78926592
"AJX000156723",39.27462039
"AJX000156724",13.16668454
"AJX000156725",11.84668839
"AJX000156726",11.74604515
"AJX000156727",11.5765244
"AJX000156728",12.49519342
"AJX000156729",10.03060338
"AJX000156730",14.57708324
"AJX000156731",11.27201375
"AJX000156732",10.54629865
"AJX000156733",10.36320736
"AJX000156734",10.44816453
"AJX000156735",11.17590938
"AJX000156736",11.4313198
"AJX000156737",11.33203791
"AJX000156738",10.7431912
"AJX000156739",36.35581432
"AJX000156740",13.37392155
"AJX000156741",11.09522688
"AJX000156742",28.89143989
"AJX000156743",14.09154228
"AJX000156744",10.28793784
"AJX000156745",23.42519772
"AJX000156746",50.41131189
"AJX000156747",21.17715248
"AJX000156748",14.36303051
"AJX000156749",10.76575737
"AJX000156750",12.05347075
"AJX000156751",12.01535874
"AJX000156752",10.19322417
"AJX000156753",10.9935113
"AJX000156754",11.60237944
"AJX000156755",21.43715758
"AJX000156756",21.04933441
"AJX000156757",11.38271308
"AJX000156758",14.51848284
"AJX000156759",69.09545577
"AJX000156760",11.39034545
"AJX000156761",10.36320736
"AJX000156762",10.4263501
"AJX000156763",10.91315292
"AJX000156764",10.35755237
"AJX000156765",10.35755237
"AJX000156766",11.07098879
"AJX000156767",16.32314348
"AJX000156768",10.73111883
"AJX000156769",22.53814844
"AJX000156770",11.44531358
"AJX000156771",11.61721628
"AJX000156772",10.35755237
"AJX000156773",11.88509822
"AJX000156774",33.68725232
"AJX000156775",11.97766809
"AJX000156776",13.84405856
"AJX000156777",11.66250431
"AJX000156778",11.79060704
"AJX000156779",11.54926923
"AJX000156780",11.83920452
"AJX000156781",16.35077791
"AJX000156782",11.84973288
"AJX000156783",10.6008714
"AJX000156784",10.57270683
"AJX000156785",23.27807129
"AJX000156786",11.5391219
"AJX000156787",13.706875
"AJX000156788",11.81478927
"AJX000156789",11.15567962
"AJX000156790",13.17176356
"AJX000156791",11.10046433
"AJX000156792",13.7713252
"AJX000156793",11.12745265
"AJX000156794",10.83732576
"AJX000156795",13.82050121
"AJX000156796",13.46199142
"AJX000156797",10.94849854
"AJX000156798",10.85395502
"AJX000156799",9.973608246
"AJX000156800",10.76778232
"AJX000156801",178.5749891
"AJX000156802",10.56171369
"AJX000156803",10.35755237
"AJX000156804",44.11556126
"AJX000156805",34.45229578
"AJX000156806",10.75527023
"AJX000156807",43.00707196
"AJX000156808",11.03790842
"AJX000156809",10.90411645
"AJX000156810",36.85847991
"AJX000156811",50.08024322
"AJX000156812",23.35750671
"AJX000156813",11.03463019
"AJX000156814",11.63216002
"AJX000156815",10.46268877
"AJX000156816",10.40094049
"AJX000156817",10.6008714
"AJX000156818",13.24400283
"AJX000156819",13.59383828
"AJX000156820",12.49519342
"AJX000156821",11.17590938
"AJX000156822",35.68042613
"AJX000156823",12.95946356
"AJX000156824",11.20879126
"AJX000156825",16.31232315
"AJX000156826",11.50036547
"AJX000156827",10.83571318
"AJX000156828",18.33717557
"AJX000156829",15.3613039
"AJX000156830",12.02515635
"AJX000156831",58.57912304
"AJX000156832",10.1352658
"AJX000156833",10.6008714
"AJX000156834",31.26589859
"AJX000156835",12.61334276
"AJX000156836",11.51693174
"AJX000156837",12.1278305
"AJX000156838",10.53285796
"AJX000156839",13.18921243
"AJX000156840",13.29509655
"AJX000156841",44.67213591
"AJX000156842",13.18488229
"AJX000156843",11.15155663
"AJX000156844",12.84277402
"AJX000156845",12.19862631
"AJX000156846",10.98675705
"AJX000156847",17.10213854
"AJX000156848",11.29429509
"AJX000156849",30.90820378
"AJX000156850",10.37102417
"AJX000156851",11.56516216
"AJX000156852",10.91315292
"AJX000156853",11.59288759
"AJX000156854",10.04915008
"AJX000156855",10.41856776
"AJX000156856",17.23172362
"AJX000156857",13.25588656
"AJX000156858",14.37714705
"AJX000156859",22.11554347
"AJX000156860",10.49277696
"AJX000156861",10.53285796
"AJX000156862",11.76657944
"AJX000156863",10.73635583
"AJX000156864",13.35297674
"AJX000156865",13.05715701
"AJX000156866",16.06055622
"AJX000156867",13.11445281
"AJX000156868",10.90229304
"AJX000156869",10.03060338
"AJX000156870",11.06827242
"AJX000156871",23.37818023
"AJX000156872",14.73943223
"AJX000156873",10.36320736
"AJX000156874",44.48795139
"AJX000156875",23.65547119
"AJX000156876",18.5080642
"AJX000156877",14.21911011
"AJX000156878",10.06201186
"AJX000156879",13.2566069
"AJX000156880",23.7875808
"AJX000156881",9.978284171
"AJX000156882",10.90040992
"AJX000156883",12.69126504
"AJX000156884",11.20879126
"AJX000156885",10.25467341
"AJX000156886",28.27339184
"AJX000156887",11.46988701
"AJX000156888",11.60844879
"AJX000156889",10.96076352
"AJX000156890",13.43280626
"AJX000156891",11.27811628
"AJX000156892",11.20879126
"AJX000156893",11.68852994
"AJX000156894",9.978284171
"AJX000156895",11.6925001
"AJX000156896",10.32542675
"AJX000156897",15.73331007
"AJX000156898",11.60796064
"AJX000156899",14.70741345
"AJX000156900",17.8630869
"AJX000156901",10.35755237
"AJX000156902",12.17285
"AJX000156903",11.22393965
"AJX000156904",14.14200618
"AJX000156905",11.22393965
"AJX000156906",11.15359363
"AJX000156907",46.93880275
"AJX000156908",12.57184924
"AJX000156909",10.35755237
"AJX000156910",11.33936914
"AJX000156911",10.68365432
"AJX000156912",18.359099
"AJX000156913",30.66897558
"AJX000156914",11.7361519
"AJX000156915",17.05560393
"AJX000156916",10.35755237
"AJX000156917",12.31062063
"AJX000156918",11.17590938
"AJX000156919",11.29287832
"AJX000156920",11.67171134
"AJX000156921",11.04893741
"AJX000156922",13.94667751
"AJX000156923",11.56412671
"AJX000156924",17.47139962
"AJX000156925",33.77721456
"AJX000156926",11.6410439
"AJX000156927",11.63435922
"AJX000156928",11.08187901
"AJX000156929",16.90564598
"AJX000156930",11.61811397
"AJX000156931",9.979263233
"AJX000156932",11.16819233
"AJX000156933",11.80234454
"AJX000156934",10.93742521
"AJX000156935",17.33774144
"AJX000156936",27.0660988
"AJX000156937",11.20960745
"AJX000156938",10.03060338
"AJX000156939",18.98292311
"AJX000156940",13.7745356
"AJX000156941",32.63576027
"AJX000156942",11.44677244
"AJX000156943",48.46957788
"AJX000156944",11.98201258
"AJX000156945",11.31377546
"AJX000156946",10.94578644
"AJX000156947",11.99612914
"AJX000156948",13.19465305
"AJX000156949",13.83624728
"AJX000156950",10.90576444
"AJX000156951",10.74740074
"AJX000156952",23.86681033
"AJX000156953",10.93007265
"AJX000156954",11.77259436
"AJX000156955",11.33170224
"AJX000156956",18.73086951
"AJX000156957",10.35755237
"AJX000156958",28.33616685
"AJX000156959",13.24158108
"AJX000156960",10.82292192
"AJX000156961",14.85090251
"AJX000156962",11.90918241
"AJX000156963",11.41873051
"AJX000156964",10.53030575
"AJX000156965",12.58060264
"AJX000156966",11.14387896
"AJX000156967",10.7797246
"AJX000156968",13.11650028
"AJX000156969",22.70488774
"AJX000156970",13.97850802
"AJX000156971",11.00297062
"AJX000156972",13.94811682
"AJX000156973",13.45962682
"AJX000156974",17.46470103
"AJX000156975",11.89893319
"AJX000156976",10.86730802
"AJX000156977",10.51847369
"AJX000156978",28.16888261
"AJX000156979",11.72112904
"AJX000156980",25.70448413
"AJX000156981",12.63915432
"AJX000156982",10.44808215
"AJX000156983",21.6689183
"AJX000156984",30.38064246
"AJX000156985",11.53464898
"AJX000156986",11.36529031
"AJX000156987",10.92513577
"AJX000156988",21.24298016
"AJX000156989",11.13118341
"AJX000156990",13.2490513
"AJX000156991",13.49603037
"AJX000156992",13.85733712
"AJX000156993",11.6493736
"AJX000156994",11.20401448
"AJX000156995",11.24941323
"AJX000156996",34.8289268
"AJX000156997",10.90238778
"AJX000156998",11.68312298
"AJX000156999",11.40413756
"AJX000157000",11.67396961
"AJX000157001",11.7321523
"AJX000157002",10.35755237
"AJX000157003",14.67059095
"AJX000157004",11.52725855
"AJX000157005",11.57075714
"AJX000157006",10.87961225
"AJX000157007",13.12561721
"AJX000157008",10.35755237
"AJX000157009",10.35755237
"AJX000157010",10.37113393
"AJX000157011",11.20879126
"AJX000157012",14.22820505
"AJX000157013",31.93180348
"AJX000157014",23.39147338
"AJX000157015",14.07517427
"AJX000157016",10.37102417
"AJX000157017",23.10216295
"AJX000157018",29.43075219
"AJX000157019",10.24663128
"AJX000157020",13.22541464
"AJX000157021",14.63343957
"AJX000157022",12.44742796
"AJX000157023",11.48247147
"AJX000157024",12.28013857
"AJX000157025",13.13367332
"AJX000157026",11.61733981
"AJX000157027",13.57925927
"AJX000157028",16.84465176
"AJX000157029",11.73010753
"AJX000157030",11.9250316
"AJX000157031",11.24052989
"AJX000157032",17.41676908
"AJX000157033",10.47484845
"AJX000157034",15.29016875
"AJX000157035",11.70854789
"AJX000157036",35.29609294
"AJX000157037",11.36529031
"AJX000157038",12.95717199
"AJX000157039",14.77339066
"AJX000157040",10.8373041
"AJX000157041",10.97106119
"AJX000157042",11.49636217
"AJX000157043",16.18792874
"AJX000157044",58.57912304
"AJX000157045",10.35755237
"AJX000157046",11.45896285
"AJX000157047",89.91110807
"AJX000157048",18.3591405
"AJX000157049",13.19834867
"AJX000157050",33.66866717
"AJX000157051",11.17590938
"AJX000157052",11.61218139
"AJX000157053",23.86462749
"AJX000157054",14.10112691
"AJX000157055",17.95251625
"AJX000157056",14.12483583
"AJX000157057",13.97850802
"AJX000157058",13.25185057
"AJX000157059",17.11600997
"AJX000157060",13.06597991
"AJX000157061",12.02230022
"AJX000157062",10.96540621
"AJX000157063",11.49347874
"AJX000157064",11.60796064
"AJX000157065",12.93048042
"AJX000157066",18.28838325
"AJX000157067",13.14664674
"AJX000157068",14.75205102
"AJX000157069",11.26791838
"AJX000157070",29.57262189
"AJX000157071",10.52086071
"AJX000157072",17.75970599
"AJX000157073",11.00184904
"AJX000157074",11.89893319
"AJX000157075",13.1481395
"AJX000157076",28.23624012
"AJX000157077",13.94484817
"AJX000157078",9.961624745
"AJX000157079",11.17590938
"AJX000157080",16.08921396
"AJX000157081",10.26065651
"AJX000157082",16.95926527
"AJX000157083",12.20276227
"AJX000157084",18.60387143
"AJX000157085",13.4008232
"AJX000157086",25.79283554
"AJX000157087",13.38526494
"AJX000157088",11.2005493
"AJX000157089",10.30935378
"AJX000157090",14.9560953
"AJX000157091",61.70490805
"AJX000157092",11.20879126
"AJX000157093",11.77294775
"AJX000157094",22.00539057
"AJX000157095",10.54635004
"AJX000157096",14.85880405
"AJX000157097",11.14349507
"AJX000157098",11.14832353
"AJX000157099",15.24372944
"AJX000157100",11.23943157
"AJX000157101",14.8465289
"AJX000157102",14.57708324
"AJX000157103",18.98572374
"AJX000157104",72.5793387
"AJX000157105",10.6631211
"AJX000157106",17.18396126
"AJX000157107",10.48730168
"AJX000157108",21.27762376
"AJX000157109",11.31377546
"AJX000157110",10.85107608
"AJX000157111",10.99463219
"AJX000157112",11.70308578
"AJX000157113",11.197019
"AJX000157114",13.24235674
"AJX000157115",22.38905681
"AJX000157116",10.97237623
"AJX000157117",71.43339486
"AJX000157118",10.79674356
"AJX000157119",11.67512085
"AJX000157120",13.22677422
"AJX000157121",13.06608737
"AJX000157122",13.35840664
"AJX000157123",12.11708634
"AJX000157124",10.87474852
"AJX000157125",11.50771108
"AJX000157126",11.46988701
"AJX000157127",11.13587705
"AJX000157128",17.24055955
"AJX000157129",10.53285796
"AJX000157130",10.38083942
"AJX000157131",16.36056967
"AJX000157132",11.46666429
"AJX000157133",11.90375252
"AJX000157134",11.78669785
"AJX000157135",10.87961225
"AJX000157136",14.3710932
"AJX000157137",12.46640745
"AJX000157138",13.00045974
"AJX000157139",23.97237617
"AJX000157140",13.77552597
"AJX000157141",11.75743907
"AJX000157142",10.53975959
"AJX000157143",11.6915815
"AJX000157144",13.39606054
"AJX000157145",11.30761807
"AJX000157146",33.41099394
"AJX000157147",13.36862614
"AJX000157148",29.46802965
"AJX000157149",10.83225087
"AJX000157150",11.6342969
"AJX000157151",11.76991208
"AJX000157152",13.99112477
"AJX000157153",11.0162706
"AJX000157154",10.62560273
"AJX000157155",10.7064413
"AJX000157156",30.85230221
"AJX000157157",11.94542052
"AJX000157158",13.88330898
"AJX000157159",10.61663496
"AJX000157160",11.17590938
"AJX000157161",14.7057621
"AJX000157162",21.42623374
"AJX000157163",11.97799673
"AJX000157164",17.73799962
"AJX000157165",11.73469236
"AJX000157166",11.6082648
"AJX000157167",11.79754176
"AJX000157168",11.75817796
"AJX000157169",10.56092214
"AJX000157170",14.57708324
"AJX000157171",11.73503574
"AJX000157172",10.75471542
"AJX000157173",11.52221929
"AJX000157174",11.60610112
"AJX000157175",13.62700377
"AJX000157176",12.12048203
"AJX000157177",15.90610593
"AJX000157178",12.79206976
"AJX000157179",13.90576935
"AJX000157180",9.975096548
"AJX000157181",40.18111026
"AJX000157182",13.16909611
"AJX000157183",11.40622492
"AJX000157184",13.27670877
"AJX000157185",17.28825044
"AJX000157186",10.35755237
"AJX000157187",13.28127502
"AJX000157188",14.48491316
"AJX000157189",17.39887181
"AJX000157190",10.76778232
"AJX000157191",47.74081699
"AJX000157192",70.42590155
"AJX000157193",10.23616851
"AJX000157194",12.14377824
"AJX000157195",10.13661323
"AJX000157196",11.63113991
"AJX000157197",23.59815142
"AJX000157198",27.8464125
"AJX000157199",23.10022215
"AJX000157200",11.47690272
"AJX000157201",13.16973626
"AJX000157202",10.72198489
"AJX000157203",35.41228328
"AJX000157204",11.40907441
"AJX000157205",10.90229304
"AJX000157206",15.43824751
"AJX000157207",17.11390242
"AJX000157208",13.98573738
"AJX000157209",16.04340531
"AJX000157210",12.34138054
"AJX000157211",16.72992733
"AJX000157212",11.51121747
"AJX000157213",10.35755237
"AJX000157214",10.31386111
"AJX000157215",13.97850802
"AJX000157216",11.72267327
"AJX000157217",10.90958055
"AJX000157218",10.79058234
"AJX000157219",16.94971294
"AJX000157220",22.91032105
"AJX000157221",22.57208503
"AJX000157222",14.23445388
"AJX000157223",20.41976663
"AJX000157224",10.91315292
"AJX000157225",42.34288546
"AJX000157226",11.75037756
"AJX000157227",15.45920283
"AJX000157228",11.29553013
"AJX000157229",15.40268354
"AJX000157230",10.46268877
"AJX000157231",16.01233934
"AJX000157232",14.67969265
"AJX000157233",12.3956318
"AJX000157234",23.24503665
"AJX000157235",17.74149431
"AJX000157236",15.56888838
"AJX000157237",11.83590444
"AJX000157238",12.50441633
"AJX000157239",11.55236081
"AJX000157240",10.41331963
"AJX000157241",12.64578329
"AJX000157242",11.44306901
"AJX000157243",18.12581613
"AJX000157244",11.91422167
"AJX000157245",14.60897401
"AJX000157246",11.46576036
"AJX000157247",11.77299052
